-6.7200E-05	-0.08
-6.7180E-05	-0.1
-6.7160E-05	-0.04
-6.7140E-05	-0.02
-6.7120E-05	-0.1
-6.7100E-05	-0.08
-6.7080E-05	-0.06
-6.7060E-05	-0.12
-6.7040E-05	-0.02
-6.7020E-05	-0.08
-6.7000E-05	-0.06
-6.6980E-05	-0.12
-6.6960E-05	-0.04
-6.6940E-05	-0.1
-6.6920E-05	-0.04
-6.6900E-05	-0.1
-6.6880E-05	-0.08
-6.6860E-05	-0.08
-6.6840E-05	-0.16
-6.6820E-05	-0.08
-6.6800E-05	-0.06
-6.6780E-05	-0.1
-6.6760E-05	-0.12
-6.6740E-05	-0.1
-6.6720E-05	-0.06
-6.6700E-05	-0.12
-6.6680E-05	-0.06
-6.6660E-05	-0.08
-6.6640E-05	-0.08
-6.6620E-05	-0.04
-6.6600E-05	-0.08
-6.6580E-05	-0.06
-6.6560E-05	-0.08
-6.6540E-05	-0.08
-6.6520E-05	-0.14
-6.6500E-05	-0.14
-6.6480E-05	-0.08
-6.6460E-05	-0.14
-6.6440E-05	-0.02
-6.6420E-05	-0.12
-6.6400E-05	-0.08
-6.6380E-05	-0.14
-6.6360E-05	-0.12
-6.6340E-05	-0.12
-6.6320E-05	-0.06
-6.6300E-05	-0.1
-6.6280E-05	-0.12
-6.6260E-05	-0.12
-6.6240E-05	-0.02
-6.6220E-05	-0.1
-6.6200E-05	-0.12
-6.6180E-05	-0.1
-6.6160E-05	-0.12
-6.6140E-05	-0.06
-6.6120E-05	-0.12
-6.6100E-05	-0.12
-6.6080E-05	-0.02
-6.6060E-05	-0.06
-6.6040E-05	-0.12
-6.6020E-05	-0.1
-6.6000E-05	-0.1
-6.5980E-05	-0.08
-6.5960E-05	-0.08
-6.5940E-05	-0.1
-6.5920E-05	-0.06
-6.5900E-05	-0.1
-6.5880E-05	-0.08
-6.5860E-05	-0.12
-6.5840E-05	-0.1
-6.5820E-05	-0.04
-6.5800E-05	-0.1
-6.5780E-05	-0.04
-6.5760E-05	-0.1
-6.5740E-05	-0.1
-6.5720E-05	-0.1
-6.5700E-05	-0.08
-6.5680E-05	-0.1
-6.5660E-05	-0.12
-6.5640E-05	-0.08
-6.5620E-05	-0.12
-6.5600E-05	-0.12
-6.5580E-05	-0.1
-6.5560E-05	-0.08
-6.5540E-05	-0.1
-6.5520E-05	-0.08
-6.5500E-05	-0.1
-6.5480E-05	-0.1
-6.5460E-05	-0.1
-6.5440E-05	-0.06
-6.5420E-05	-0.14
-6.5400E-05	-0.1
-6.5380E-05	-0.06
-6.5360E-05	-0.1
-6.5340E-05	-0.12
-6.5320E-05	-0.12
-6.5300E-05	-0.14
-6.5280E-05	-0.1
-6.5260E-05	-0.08
-6.5240E-05	-0.1
-6.5220E-05	-0.14
-6.5200E-05	-0.08
-6.5180E-05	-0.1
-6.5160E-05	-0.1
-6.5140E-05	-0.06
-6.5120E-05	-0.1
-6.5100E-05	-0.1
-6.5080E-05	-0.1
-6.5060E-05	-0.08
-6.5040E-05	-0.08
-6.5020E-05	-0.06
-6.5000E-05	-0.1
-6.4980E-05	-0.06
-6.4960E-05	-0.08
-6.4940E-05	-0.08
-6.4920E-05	-0.08
-6.4900E-05	-0.1
-6.4880E-05	-0.06
-6.4860E-05	-0.08
-6.4840E-05	-0.12
-6.4820E-05	-0.06
-6.4800E-05	-0.1
-6.4780E-05	-0.08
-6.4760E-05	-0.16
-6.4740E-05	-0.14
-6.4720E-05	-0.08
-6.4700E-05	-0.1
-6.4680E-05	-0.12
-6.4660E-05	-0.08
-6.4640E-05	-0.06
-6.4620E-05	-0.14
-6.4600E-05	-0.1
-6.4580E-05	-0.06
-6.4560E-05	-0.1
-6.4540E-05	-0.04
-6.4520E-05	-0.08
-6.4500E-05	-0.1
-6.4480E-05	-0.08
-6.4460E-05	-0.06
-6.4440E-05	-0.12
-6.4420E-05	-0.1
-6.4400E-05	-0.06
-6.4380E-05	-0.06
-6.4360E-05	-0.04
-6.4340E-05	-0.1
-6.4320E-05	-0.08
-6.4300E-05	-0.04
-6.4280E-05	-0.14
-6.4260E-05	-0.12
-6.4240E-05	-0.1
-6.4220E-05	-0.08
-6.4200E-05	-0.08
-6.4180E-05	-0.06
-6.4160E-05	-0.08
-6.4140E-05	-0.08
-6.4120E-05	-0.06
-6.4100E-05	-0.14
-6.4080E-05	-0.06
-6.4060E-05	-0.08
-6.4040E-05	-0.06
-6.4020E-05	-0.1
-6.4000E-05	-0.08
-6.3980E-05	-0.16
-6.3960E-05	-0.12
-6.3940E-05	-0.08
-6.3920E-05	-0.08
-6.3900E-05	-0.12
-6.3880E-05	-0.08
-6.3860E-05	-0.04
-6.3840E-05	-0.06
-6.3820E-05	-0.06
-6.3800E-05	-0.02
-6.3780E-05	-0.08
-6.3760E-05	-0.1
-6.3740E-05	-0.08
-6.3720E-05	-0.04
-6.3700E-05	-0.1
-6.3680E-05	-0.06
-6.3660E-05	-0.08
-6.3640E-05	-0.06
-6.3620E-05	-0.12
-6.3600E-05	-0.12
-6.3580E-05	-0.08
-6.3560E-05	-0.06
-6.3540E-05	-0.02
-6.3520E-05	-0.08
-6.3500E-05	-0.04
-6.3480E-05	-0.08
-6.3460E-05	-0.1
-6.3440E-05	-0.08
-6.3420E-05	-0.04
-6.3400E-05	-0.12
-6.3380E-05	-0.08
-6.3360E-05	-0.04
-6.3340E-05	-0.08
-6.3320E-05	-0.1
-6.3300E-05	-0.1
-6.3280E-05	-0.1
-6.3260E-05	-0.08
-6.3240E-05	-0.08
-6.3220E-05	-0.04
-6.3200E-05	-0.08
-6.3180E-05	-0.08
-6.3160E-05	-0.06
-6.3140E-05	-0.06
-6.3120E-05	-0.12
-6.3100E-05	-0.12
-6.3080E-05	-0.1
-6.3060E-05	-0.1
-6.3040E-05	-0.04
-6.3020E-05	-0.14
-6.3000E-05	-0.14
-6.2980E-05	-0.08
-6.2960E-05	-0.08
-6.2940E-05	-0.08
-6.2920E-05	-0.16
-6.2900E-05	-0.06
-6.2880E-05	-0.12
-6.2860E-05	-0.14
-6.2840E-05	-0.04
-6.2820E-05	-0.1
-6.2800E-05	-0.1
-6.2780E-05	-0.08
-6.2760E-05	-0.08
-6.2740E-05	-0.12
-6.2720E-05	-0.1
-6.2700E-05	-0.04
-6.2680E-05	-0.12
-6.2660E-05	-0.1
-6.2640E-05	-0.08
-6.2620E-05	-0.1
-6.2600E-05	-0.1
-6.2580E-05	-0.06
-6.2560E-05	-0.12
-6.2540E-05	-0.06
-6.2520E-05	-0.06
-6.2500E-05	-0.08
-6.2480E-05	-0.06
-6.2460E-05	-0.08
-6.2440E-05	-0.08
-6.2420E-05	-0.1
-6.2400E-05	-0.1
-6.2380E-05	-0.14
-6.2360E-05	-0.1
-6.2340E-05	-0.08
-6.2320E-05	-0.12
-6.2300E-05	-0.06
-6.2280E-05	-0.1
-6.2260E-05	-0.06
-6.2240E-05	-0.1
-6.2220E-05	-0.08
-6.2200E-05	-0.04
-6.2180E-05	-0.08
-6.2160E-05	-0.06
-6.2140E-05	-0.08
-6.2120E-05	-0.08
-6.2100E-05	-0.06
-6.2080E-05	-0.12
-6.2060E-05	-0.08
-6.2040E-05	-0.08
-6.2020E-05	-0.1
-6.2000E-05	-0.12
-6.1980E-05	-0.1
-6.1960E-05	-0.1
-6.1940E-05	-0.12
-6.1920E-05	-0.08
-6.1900E-05	-0.14
-6.1880E-05	-0.1
-6.1860E-05	-0.1
-6.1840E-05	-0.06
-6.1820E-05	-0.14
-6.1800E-05	-0.06
-6.1780E-05	-0.08
-6.1760E-05	-0.08
-6.1740E-05	-0.06
-6.1720E-05	-0.1
-6.1700E-05	-0.1
-6.1680E-05	-0.12
-6.1660E-05	-0.1
-6.1640E-05	-0.1
-6.1620E-05	-0.04
